SECURITY_ID,PRICE_DATE,CLOSE_PRICE_LOCAL,CURRENCY
10015,2025-03-24,88.3775,EUR
10015,2025-03-25,89.8794,EUR
10015,2025-03-26,88.3898,EUR
10015,2025-03-27,89.7802,EUR
10015,2025-03-28,89.1644,EUR
10015,2025-03-31,88.6835,EUR
10015,2025-04-01,88.0183,EUR
10015,2025-04-02,89.1394,EUR
10015,2025-04-03,90.7311,EUR
10015,2025-04-04,90.2282,EUR
10015,2025-04-07,90.6649,EUR
10015,2025-04-08,90.2171,EUR
10015,2025-04-09,90.0978,EUR
10015,2025-04-10,88.1619,EUR
10015,2025-04-11,89.4775,EUR
10015,2025-04-14,88.6,EUR
10015,2025-04-15,89.6002,EUR
10015,2025-04-16,91.8521,EUR
10015,2025-04-17,92.7368,EUR
10015,2025-04-18,92.7734,EUR
10015,2025-04-21,95.0456,EUR
10015,2025-04-22,93.8052,EUR
10015,2025-04-23,93.9909,EUR
10015,2025-04-24,93.6002,EUR
10015,2025-04-25,93.4774,EUR
10015,2025-04-28,91.6257,EUR
10015,2025-04-29,92.9002,EUR
10015,2025-04-30,92.1751,EUR
10015,2025-05-01,92.5955,EUR
10015,2025-05-02,93.4992,EUR
10015,2025-05-05,91.423,EUR
10015,2025-05-06,90.9953,EUR
10015,2025-05-07,90.1225,EUR
10015,2025-05-08,90.0479,EUR
10015,2025-05-09,89.9131,EUR
10015,2025-05-12,89.1269,EUR
10015,2025-05-13,89.1842,EUR
10015,2025-05-14,89.8722,EUR
10015,2025-05-15,90.5506,EUR
10015,2025-05-16,87.0631,EUR
10015,2025-05-19,87.4574,EUR
10015,2025-05-20,86.4658,EUR
10015,2025-05-21,86.536,EUR
10015,2025-05-22,87.5162,EUR
10015,2025-05-23,87.2403,EUR
10015,2025-05-26,87.977,EUR
10015,2025-05-27,86.7416,EUR
10015,2025-05-28,87.1549,EUR
10015,2025-05-29,87.7125,EUR
10015,2025-05-30,88.828,EUR
10015,2025-06-02,86.9802,EUR
10015,2025-06-03,84.6197,EUR
10015,2025-06-04,84.1292,EUR
10015,2025-06-05,84.0934,EUR
10015,2025-06-06,84.2732,EUR
10015,2025-06-09,86.2087,EUR
10015,2025-06-10,86.8878,EUR
10015,2025-06-11,87.9519,EUR
10015,2025-06-12,87.6808,EUR
10015,2025-06-13,85.9564,EUR
10015,2025-06-16,84.6068,EUR
10015,2025-06-17,84.6275,EUR
10015,2025-06-18,82.787,EUR
10015,2025-06-19,83.8012,EUR
10015,2025-06-20,83.0369,EUR
10015,2025-06-23,83.2847,EUR
10015,2025-06-24,83.683,EUR
10015,2025-06-25,85.5948,EUR
10015,2025-06-26,85.238,EUR
10015,2025-06-27,85.7805,EUR
10015,2025-06-30,85.6211,EUR
10015,2025-07-01,85.8413,EUR
10015,2025-07-02,84.2788,EUR
10015,2025-07-03,83.6965,EUR
10015,2025-07-04,83.3324,EUR
10015,2025-07-07,84.1756,EUR
10015,2025-07-08,82.7557,EUR
10015,2025-07-09,81.6896,EUR
10015,2025-07-10,82.9894,EUR
10015,2025-07-11,84.208,EUR
10015,2025-07-14,84.3594,EUR
10015,2025-07-15,84.2655,EUR
10015,2025-07-16,84.0216,EUR
10015,2025-07-17,80.4787,EUR
10015,2025-07-18,80.4709,EUR
10015,2025-07-21,80.8074,EUR
10015,2025-07-22,80.3171,EUR
10015,2025-07-23,80.4073,EUR
10015,2025-07-24,78.4777,EUR
10015,2025-07-25,78.4794,EUR
10015,2025-07-28,79.7654,EUR
10015,2025-07-29,80.5158,EUR
10015,2025-07-30,79.378,EUR
10015,2025-07-31,79.0626,EUR
10015,2025-08-01,80.3159,EUR
10015,2025-08-04,80.0878,EUR
10015,2025-08-05,78.5483,EUR
10015,2025-08-06,77.5062,EUR
10015,2025-08-07,78.4061,EUR
10015,2025-08-08,78.3587,EUR
10015,2025-08-11,79.4069,EUR
10015,2025-08-12,76.8709,EUR
10015,2025-08-13,77.8408,EUR
10015,2025-08-14,79.0346,EUR
10015,2025-08-15,77.8068,EUR
10015,2025-08-18,78.4205,EUR
10015,2025-08-19,75.995,EUR
10015,2025-08-20,76.8134,EUR
10015,2025-08-21,76.7003,EUR
10015,2025-08-22,75.6529,EUR
10015,2025-08-25,75.4459,EUR
10015,2025-08-26,76.2663,EUR
10015,2025-08-27,76.5146,EUR
10015,2025-08-28,76.3615,EUR
10015,2025-08-29,76.9603,EUR
10015,2025-09-01,75.3298,EUR
10015,2025-09-02,74.8008,EUR
10015,2025-09-03,74.4622,EUR
10015,2025-09-04,74.2951,EUR
10015,2025-09-05,74.0486,EUR
10015,2025-09-08,75.456,EUR
10015,2025-09-09,75.652,EUR
10015,2025-09-10,76.7428,EUR
10015,2025-09-11,77.1327,EUR
10015,2025-09-12,76.5959,EUR
10015,2025-09-15,75.8503,EUR
10015,2025-09-16,74.2746,EUR
10015,2025-09-17,74.0456,EUR
10015,2025-09-18,73.7039,EUR
10015,2025-09-19,73.1577,EUR
10015,2025-09-22,74.0437,EUR
10015,2025-09-23,73.7598,EUR
10015,2025-09-24,71.2682,EUR
10015,2025-09-25,70.9179,EUR
10015,2025-09-26,70.0334,EUR
10015,2025-09-29,68.7228,EUR
10015,2025-09-30,67.391,EUR
10015,2025-10-01,68.4931,EUR
10015,2025-10-02,68.0101,EUR
10015,2025-10-03,68.5144,EUR
10015,2025-10-06,67.4842,EUR
10015,2025-10-07,65.9644,EUR
10015,2025-10-08,66.7276,EUR
10015,2025-10-09,68.1542,EUR
10015,2025-10-10,66.6364,EUR
10015,2025-10-13,66.6844,EUR
10015,2025-10-14,66.2684,EUR
10015,2025-10-15,66.7163,EUR
10015,2025-10-16,65.6999,EUR
10015,2025-10-17,64.7242,EUR
10015,2025-10-20,64.1386,EUR
10015,2025-10-21,64.3734,EUR
10015,2025-10-22,63.8866,EUR
10015,2025-10-23,64.134,EUR
10015,2025-10-24,65.3375,EUR
10015,2025-10-27,67.0095,EUR
10015,2025-10-28,67.9989,EUR
10015,2025-10-29,67.2977,EUR
10015,2025-10-30,67.4343,EUR
10015,2025-10-31,68.1024,EUR
10015,2025-11-03,69.9032,EUR
10015,2025-11-04,70.5583,EUR
10015,2025-11-05,70.2321,EUR
10015,2025-11-06,69.774,EUR
10015,2025-11-07,71.4342,EUR
10015,2025-11-10,73.0332,EUR
10015,2025-11-11,71.7292,EUR
10015,2025-11-12,71.9351,EUR
10015,2025-11-13,71.13,EUR
10015,2025-11-14,71.5057,EUR
10015,2025-11-17,70.6492,EUR
10015,2025-11-18,69.8422,EUR
10015,2025-11-19,68.9198,EUR
10015,2025-11-20,68.8089,EUR
10015,2025-11-21,68.2961,EUR
10015,2025-11-24,67.1837,EUR
10015,2025-11-25,67.2631,EUR
10015,2025-11-26,67.3184,EUR
10015,2025-11-27,69.3438,EUR
10015,2025-11-28,68.4817,EUR
10015,2025-12-01,69.3493,EUR
10015,2025-12-02,69.6671,EUR
10015,2025-12-03,70.8609,EUR
10015,2025-12-04,71.9188,EUR
10015,2025-12-05,73.5883,EUR
10015,2025-12-08,73.1446,EUR
10015,2025-12-09,72.115,EUR
10015,2025-12-10,72.6214,EUR
10015,2025-12-11,70.9408,EUR
10015,2025-12-12,70.6903,EUR
10015,2025-12-15,71.7043,EUR
10015,2025-12-16,72.1158,EUR
10015,2025-12-17,70.3483,EUR
10015,2025-12-18,70.8292,EUR
10015,2025-12-19,72.4631,EUR
10015,2025-12-22,72.1139,EUR
10015,2025-12-23,70.5309,EUR
10015,2025-12-24,72.1384,EUR
10015,2025-12-25,71.8665,EUR
10015,2025-12-26,73.5904,EUR
10015,2025-12-29,72.1231,EUR
10015,2025-12-30,73.0049,EUR
10015,2025-12-31,73.1484,EUR
10016,2024-12-24,198.3224,CAD
10016,2024-12-25,199.6839,CAD
10016,2024-12-26,196.5897,CAD
10016,2024-12-27,196.006,CAD
10016,2024-12-30,193.0572,CAD
10016,2024-12-31,197.9893,CAD
10016,2025-01-01,199.481,CAD
10016,2025-01-02,199.961,CAD
10016,2025-01-03,202.1148,CAD
10016,2025-01-06,200.396,CAD
10016,2025-01-07,202.0768,CAD
10016,2025-01-08,200.6469,CAD
10016,2025-01-09,202.0128,CAD
10016,2025-01-10,201.3439,CAD
10016,2025-01-13,197.9957,CAD
10016,2025-01-14,199.1035,CAD
10016,2025-01-15,201.6575,CAD
10016,2025-01-16,198.4178,CAD
10016,2025-01-17,198.0022,CAD
10016,2025-01-20,196.5893,CAD
10016,2025-01-21,195.8853,CAD
10016,2025-01-22,190.9463,CAD
10016,2025-01-23,191.6073,CAD
10016,2025-01-24,190.5388,CAD
10016,2025-01-27,190.8627,CAD
10016,2025-01-28,188.9094,CAD
10016,2025-01-29,188.641,CAD
10016,2025-01-30,187.6485,CAD
10016,2025-01-31,191.0442,CAD
10016,2025-02-03,189.2874,CAD
10016,2025-02-04,192.9857,CAD
10016,2025-02-05,189.3272,CAD
10016,2025-02-06,186.3314,CAD
10016,2025-02-07,188.3533,CAD
10016,2025-02-10,186.2172,CAD
10016,2025-02-11,183.4138,CAD
10016,2025-02-12,179.8018,CAD
10016,2025-02-13,181.8508,CAD
10016,2025-02-14,183.5852,CAD
10016,2025-02-17,185.6663,CAD
10016,2025-02-18,183.8712,CAD
10016,2025-02-19,184.661,CAD
10016,2025-02-20,187.0745,CAD
10016,2025-02-21,185.1044,CAD
10016,2025-02-24,182.9173,CAD
10016,2025-02-25,184.4178,CAD
10016,2025-02-26,183.379,CAD
10016,2025-02-27,180.2001,CAD
10016,2025-02-28,179.3164,CAD
10016,2025-03-03,177.4957,CAD
10016,2025-03-04,177.0725,CAD
10016,2025-03-05,178.4051,CAD
10016,2025-03-06,181.8212,CAD
10016,2025-03-07,179.5618,CAD
10016,2025-03-10,181.8117,CAD
10016,2025-03-11,184.9586,CAD
10016,2025-03-12,185.0497,CAD
10016,2025-03-13,185.4332,CAD
10016,2025-03-14,185.9436,CAD
10016,2025-03-17,185.0284,CAD
10016,2025-03-18,186.8429,CAD
10016,2025-03-19,187.5388,CAD
10016,2025-03-20,187.1475,CAD
10016,2025-03-21,184.4892,CAD
10016,2025-03-24,184.996,CAD
10016,2025-03-25,189.7892,CAD
10016,2025-03-26,190.9801,CAD
10016,2025-03-27,192.6695,CAD
10016,2025-03-28,193.3146,CAD
10016,2025-03-31,196.8887,CAD
10016,2025-04-01,194.2595,CAD
10016,2025-04-02,192.5453,CAD
10016,2025-04-03,192.921,CAD
10016,2025-04-04,192.4929,CAD
10016,2025-04-07,192.8551,CAD
10016,2025-04-08,194.4614,CAD
10016,2025-04-09,193.3891,CAD
10016,2025-04-10,194.7103,CAD
10016,2025-04-11,197.4973,CAD
10016,2025-04-14,198.9933,CAD
10016,2025-04-15,191.5109,CAD
10016,2025-04-16,195.7363,CAD
10016,2025-04-17,194.6356,CAD
10016,2025-04-18,190.6908,CAD
10016,2025-04-21,191.8813,CAD
10016,2025-04-22,191.3655,CAD
10016,2025-04-23,189.7402,CAD
10016,2025-04-24,188.6687,CAD
10016,2025-04-25,188.0739,CAD
10016,2025-04-28,187.952,CAD
10016,2025-04-29,183.8982,CAD
10016,2025-04-30,181.7037,CAD
10016,2025-05-01,182.5238,CAD
10016,2025-05-02,181.0897,CAD
10016,2025-05-05,177.0586,CAD
10016,2025-05-06,172.6628,CAD
10016,2025-05-07,170.8338,CAD
10016,2025-05-08,172.7742,CAD
10016,2025-05-09,172.7542,CAD
10016,2025-05-12,174.9136,CAD
10016,2025-05-13,173.2518,CAD
10016,2025-05-14,168.8279,CAD
10016,2025-05-15,167.8945,CAD
10016,2025-05-16,167.5517,CAD
10016,2025-05-19,164.9987,CAD
10016,2025-05-20,165.5217,CAD
10016,2025-05-21,167.1081,CAD
10016,2025-05-22,166.2123,CAD
10016,2025-05-23,165.8588,CAD
10016,2025-05-26,163.4618,CAD
10016,2025-05-27,160.796,CAD
10016,2025-05-28,160.5674,CAD
10016,2025-05-29,161.3721,CAD
10016,2025-05-30,162.2012,CAD
10016,2025-06-02,158.1535,CAD
10016,2025-06-03,163.2265,CAD
10016,2025-06-04,165.7225,CAD
10016,2025-06-05,164.3989,CAD
10016,2025-06-06,166.0865,CAD
10016,2025-06-09,166.053,CAD
10016,2025-06-10,167.2717,CAD
10016,2025-06-11,165.1915,CAD
10016,2025-06-12,162.4831,CAD
10016,2025-06-13,162.4593,CAD
10016,2025-06-16,164.9996,CAD
10016,2025-06-17,167.2509,CAD
10016,2025-06-18,167.3832,CAD
10016,2025-06-19,168.1208,CAD
10016,2025-06-20,165.6883,CAD
10016,2025-06-23,163.7995,CAD
10016,2025-06-24,159.2536,CAD
10016,2025-06-25,156.7711,CAD
10016,2025-06-26,156.2097,CAD
10016,2025-06-27,155.0155,CAD
10016,2025-06-30,154.482,CAD
10016,2025-07-01,152.5608,CAD
10016,2025-07-02,152.459,CAD
10016,2025-07-03,154.0322,CAD
10016,2025-07-04,151.3724,CAD
10016,2025-07-07,150.7089,CAD
10016,2025-07-08,149.8883,CAD
10016,2025-07-09,149.237,CAD
10016,2025-07-10,147.8993,CAD
10016,2025-07-11,145.5698,CAD
10016,2025-07-14,146.3478,CAD
10016,2025-07-15,145.8603,CAD
10016,2025-07-16,142.4215,CAD
10016,2025-07-17,141.6842,CAD
10016,2025-07-18,141.5164,CAD
10016,2025-07-21,143.3869,CAD
10016,2025-07-22,142.9211,CAD
10016,2025-07-23,145.3339,CAD
10016,2025-07-24,144.2307,CAD
10016,2025-07-25,144.3772,CAD
10016,2025-07-28,145.5074,CAD
10016,2025-07-29,146.6413,CAD
10016,2025-07-30,148.995,CAD
10016,2025-07-31,145.9938,CAD
10016,2025-08-01,148.1524,CAD
10016,2025-08-04,148.6347,CAD
10016,2025-08-05,147.3413,CAD
10016,2025-08-06,148.4225,CAD
10016,2025-08-07,146.1238,CAD
10016,2025-08-08,147.4214,CAD
10016,2025-08-11,144.4334,CAD
10016,2025-08-12,142.8091,CAD
10016,2025-08-13,141.2516,CAD
10016,2025-08-14,141.3921,CAD
10016,2025-08-15,142.1814,CAD
10016,2025-08-18,143.8043,CAD
10016,2025-08-19,143.8593,CAD
10016,2025-08-20,146.1662,CAD
10016,2025-08-21,150.3756,CAD
10016,2025-08-22,148.5322,CAD
10016,2025-08-25,148.8845,CAD
10016,2025-08-26,151.0267,CAD
10016,2025-08-27,152.0666,CAD
10016,2025-08-28,151.6981,CAD
10016,2025-08-29,152.5146,CAD
10016,2025-09-01,149.0419,CAD
10016,2025-09-02,148.9711,CAD
10016,2025-09-03,149.9471,CAD
10016,2025-09-04,150.486,CAD
10016,2025-09-05,149.0434,CAD
10016,2025-09-08,146.2051,CAD
10016,2025-09-09,146.8742,CAD
10016,2025-09-10,146.9886,CAD
10016,2025-09-11,145.7637,CAD
10016,2025-09-12,144.3811,CAD
10016,2025-09-15,148.371,CAD
10016,2025-09-16,152.3644,CAD
10016,2025-09-17,151.139,CAD
10016,2025-09-18,149.9961,CAD
10016,2025-09-19,149.1633,CAD
10016,2025-09-22,148.4843,CAD
10016,2025-09-23,148.7251,CAD
10016,2025-09-24,148.4973,CAD
10016,2025-09-25,149.4995,CAD
10016,2025-09-26,147.3601,CAD
10016,2025-09-29,147.9633,CAD
10016,2025-09-30,150.7845,CAD
10016,2025-10-01,153.8331,CAD
10016,2025-10-02,154.5122,CAD
10016,2025-10-03,156.3077,CAD
10016,2025-10-06,157.8176,CAD
10016,2025-10-07,157.2018,CAD
10016,2025-10-08,157.8599,CAD
10016,2025-10-09,160.525,CAD
10016,2025-10-10,158.6583,CAD
10016,2025-10-13,158.7874,CAD
10016,2025-10-14,158.0303,CAD
10016,2025-10-15,159.217,CAD
10016,2025-10-16,160.4334,CAD
10016,2025-10-17,160.1149,CAD
10016,2025-10-20,163.6212,CAD
10016,2025-10-21,162.9367,CAD
10016,2025-10-22,162.1418,CAD
10016,2025-10-23,165.1011,CAD
10016,2025-10-24,164.6036,CAD
10016,2025-10-27,165.0559,CAD
10016,2025-10-28,165.105,CAD
10016,2025-10-29,165.958,CAD
10016,2025-10-30,162.071,CAD
10016,2025-10-31,164.7117,CAD
10016,2025-11-03,166.5602,CAD
10016,2025-11-04,166.573,CAD
10016,2025-11-05,166.9356,CAD
10016,2025-11-06,167.7215,CAD
10016,2025-11-07,169.363,CAD
10016,2025-11-10,172.7026,CAD
10016,2025-11-11,172.781,CAD
10016,2025-11-12,171.5718,CAD
10016,2025-11-13,170.2542,CAD
10016,2025-11-14,170.1157,CAD
10016,2025-11-17,169.6676,CAD
10016,2025-11-18,169.2338,CAD
10016,2025-11-19,170.0817,CAD
10016,2025-11-20,171.001,CAD
10016,2025-11-21,170.4725,CAD
10016,2025-11-24,171.584,CAD
10016,2025-11-25,169.159,CAD
10016,2025-11-26,170.4645,CAD
10016,2025-11-27,172.7413,CAD
10016,2025-11-28,175.3307,CAD
10016,2025-12-01,177.3539,CAD
10016,2025-12-02,175.4522,CAD
10016,2025-12-03,176.3648,CAD
10016,2025-12-04,178.7385,CAD
10016,2025-12-05,178.0364,CAD
10016,2025-12-08,178.0711,CAD
10016,2025-12-09,179.9203,CAD
10016,2025-12-10,180.138,CAD
10016,2025-12-11,180.5868,CAD
10016,2025-12-12,181.4714,CAD
10016,2025-12-15,185.6943,CAD
10016,2025-12-16,181.5043,CAD
10016,2025-12-17,179.1432,CAD
10016,2025-12-18,174.7972,CAD
10016,2025-12-19,174.4868,CAD
10016,2025-12-22,176.1398,CAD
10016,2025-12-23,173.3893,CAD
10016,2025-12-24,173.1083,CAD
10016,2025-12-25,174.2897,CAD
10016,2025-12-26,173.5726,CAD
10016,2025-12-29,174.1137,CAD
10016,2025-12-30,176.0348,CAD
10016,2025-12-31,173.9259,CAD
10017,2024-12-24,80.8195,USD
10017,2024-12-25,81.1885,USD
10017,2024-12-26,79.5753,USD
10017,2024-12-27,77.5284,USD
10017,2024-12-30,78.5022,USD
10017,2024-12-31,79.0374,USD
10017,2025-01-01,79.6601,USD
10017,2025-01-02,78.7042,USD
10017,2025-01-03,76.9022,USD
10017,2025-01-06,77.1424,USD
10017,2025-01-07,77.9523,USD
10017,2025-01-08,75.9641,USD
10017,2025-01-09,74.5409,USD
10017,2025-01-10,72.814,USD
10017,2025-01-13,73.4996,USD
10017,2025-01-14,73.6914,USD
10017,2025-01-15,73.2565,USD
10017,2025-01-16,72.6433,USD
10017,2025-01-17,71.4214,USD
10017,2025-01-20,70.9727,USD
10017,2025-01-21,72.0452,USD
10017,2025-01-22,71.6766,USD
10017,2025-01-23,71.2104,USD
10017,2025-01-24,70.9424,USD
10017,2025-01-27,70.3678,USD
10017,2025-01-28,70.527,USD
10017,2025-01-29,68.7726,USD
10017,2025-01-30,68.6586,USD
10017,2025-01-31,68.844,USD
10017,2025-02-03,69.6491,USD
10017,2025-02-04,69.5688,USD
10017,2025-02-05,69.9373,USD
10017,2025-02-06,68.5586,USD
10017,2025-02-07,66.4119,USD
10017,2025-02-10,66.472,USD
10017,2025-02-11,67.1932,USD
10017,2025-02-12,66.3994,USD
10017,2025-02-13,66.1249,USD
10017,2025-02-14,65.9471,USD
10017,2025-02-17,66.2417,USD
10017,2025-02-18,65.0278,USD
10017,2025-02-19,66.0148,USD
10017,2025-02-20,66.0944,USD
10017,2025-02-21,65.9765,USD
10017,2025-02-24,64.9545,USD
10017,2025-02-25,64.7912,USD
10017,2025-02-26,65.5648,USD
10017,2025-02-27,65.7047,USD
10017,2025-02-28,63.9478,USD
10017,2025-03-03,62.8439,USD
10017,2025-03-04,61.7499,USD
10017,2025-03-05,62.2825,USD
10017,2025-03-06,63.1706,USD
10017,2025-03-07,62.4412,USD
10017,2025-03-10,61.5419,USD
10017,2025-03-11,61.3781,USD
10017,2025-03-12,60.6411,USD
10017,2025-03-13,60.8804,USD
10017,2025-03-14,60.8038,USD
10017,2025-03-17,60.3254,USD
10017,2025-03-18,61.0285,USD
10017,2025-03-19,60.6294,USD
10017,2025-03-20,60.1261,USD
10017,2025-03-21,60.024,USD
10017,2025-03-24,60.6668,USD
10017,2025-03-25,60.2682,USD
10017,2025-03-26,60.6562,USD
10017,2025-03-27,60.9301,USD
10017,2025-03-28,60.984,USD
10017,2025-03-31,62.1002,USD
10017,2025-04-01,62.5675,USD
10017,2025-04-02,61.188,USD
10017,2025-04-03,61.6271,USD
10017,2025-04-04,60.9732,USD
10017,2025-04-07,61.1251,USD
10017,2025-04-08,59.7024,USD
10017,2025-04-09,59.8729,USD
10017,2025-04-10,59.0555,USD
10017,2025-04-11,58.5547,USD
10017,2025-04-14,58.1516,USD
10017,2025-04-15,58.6384,USD
10017,2025-04-16,58.8527,USD
10017,2025-04-17,58.3118,USD
10017,2025-04-18,58.3614,USD
10017,2025-04-21,60.5228,USD
10017,2025-04-22,60.9,USD
10017,2025-04-23,60.3876,USD
10017,2025-04-24,60.3269,USD
10017,2025-04-25,59.8604,USD
10017,2025-04-28,60.1479,USD
10017,2025-04-29,61.1139,USD
10017,2025-04-30,60.6443,USD
10017,2025-05-01,60.7271,USD
10017,2025-05-02,59.9075,USD
10017,2025-05-05,60.5106,USD
10017,2025-05-06,60.5092,USD
10017,2025-05-07,59.8124,USD
10017,2025-05-08,60.0254,USD
10017,2025-05-09,60.606,USD
10017,2025-05-12,60.8824,USD
10017,2025-05-13,60.8262,USD
10017,2025-05-14,60.9171,USD
10017,2025-05-15,60.8958,USD
10017,2025-05-16,61.0393,USD
10017,2025-05-19,61.2375,USD
10017,2025-05-20,62.0221,USD
10017,2025-05-21,61.8596,USD
10017,2025-05-22,62.1771,USD
10017,2025-05-23,61.4456,USD
10017,2025-05-26,61.3861,USD
10017,2025-05-27,60.5811,USD
10017,2025-05-28,59.3615,USD
10017,2025-05-29,59.2675,USD
10017,2025-05-30,58.564,USD
10017,2025-06-02,57.1288,USD
10017,2025-06-03,57.6608,USD
10017,2025-06-04,57.8352,USD
10017,2025-06-05,56.6591,USD
10017,2025-06-06,56.2204,USD
10017,2025-06-09,56.4499,USD
10017,2025-06-10,57.4024,USD
10017,2025-06-11,56.4792,USD
10017,2025-06-12,57.9115,USD
10017,2025-06-13,57.9638,USD
10017,2025-06-16,57.0542,USD
10017,2025-06-17,57.2406,USD
10017,2025-06-18,56.817,USD
10017,2025-06-19,57.919,USD
10017,2025-06-20,57.6763,USD
10017,2025-06-23,57.5266,USD
10017,2025-06-24,56.5115,USD
10017,2025-06-25,55.8531,USD
10017,2025-06-26,56.5557,USD
10017,2025-06-27,58.3671,USD
10017,2025-06-30,58.8965,USD
10017,2025-07-01,58.2318,USD
10017,2025-07-02,57.6642,USD
10017,2025-07-03,58.1539,USD
10017,2025-07-04,58.4268,USD
10017,2025-07-07,58.6566,USD
10017,2025-07-08,58.255,USD
10017,2025-07-09,58.1711,USD
10017,2025-07-10,58.817,USD
10017,2025-07-11,59.9062,USD
10017,2025-07-14,60.3829,USD
10017,2025-07-15,60.8308,USD
10017,2025-07-16,59.5702,USD
10017,2025-07-17,60.3366,USD
10017,2025-07-18,61.0969,USD
10017,2025-07-21,61.4628,USD
10017,2025-07-22,61.3802,USD
10017,2025-07-23,61.6998,USD
10017,2025-07-24,61.4466,USD
10017,2025-07-25,62.4066,USD
10017,2025-07-28,62.2154,USD
10017,2025-07-29,62.0924,USD
10017,2025-07-30,62.2704,USD
10017,2025-07-31,62.1891,USD
10017,2025-08-01,63.4848,USD
10017,2025-08-04,63.3233,USD
10017,2025-08-05,63.1943,USD
10017,2025-08-06,63.2939,USD
10017,2025-08-07,63.0444,USD
10017,2025-08-08,63.0823,USD
10017,2025-08-11,63.6998,USD
10017,2025-08-12,64.027,USD
10017,2025-08-13,63.6755,USD
10017,2025-08-14,62.5185,USD
10017,2025-08-15,63.5142,USD
10017,2025-08-18,64.1519,USD
10017,2025-08-19,65.731,USD
10017,2025-08-20,67.5448,USD
10017,2025-08-21,67.1764,USD
10017,2025-08-22,67.8738,USD
10017,2025-08-25,69.2192,USD
10017,2025-08-26,69.5337,USD
10017,2025-08-27,69.1491,USD
10017,2025-08-28,70.0342,USD
10017,2025-08-29,69.9006,USD
10017,2025-09-01,69.7202,USD
10017,2025-09-02,68.9159,USD
10017,2025-09-03,68.8735,USD
10017,2025-09-04,71.0856,USD
10017,2025-09-05,71.3425,USD
10017,2025-09-08,72.0708,USD
10017,2025-09-09,71.5633,USD
10017,2025-09-10,71.4504,USD
10017,2025-09-11,72.4792,USD
10017,2025-09-12,72.9159,USD
10017,2025-09-15,72.431,USD
10017,2025-09-16,70.6134,USD
10017,2025-09-17,71.5483,USD
10017,2025-09-18,71.3969,USD
10017,2025-09-19,71.259,USD
10017,2025-09-22,71.1936,USD
10017,2025-09-23,71.4998,USD
10017,2025-09-24,71.6595,USD
10017,2025-09-25,71.0547,USD
10017,2025-09-26,71.7245,USD
10017,2025-09-29,72.8249,USD
10017,2025-09-30,72.8699,USD
10017,2025-10-01,71.5751,USD
10017,2025-10-02,71.6575,USD
10017,2025-10-03,71.8612,USD
10017,2025-10-06,70.552,USD
10017,2025-10-07,68.534,USD
10017,2025-10-08,67.7626,USD
10017,2025-10-09,68.3202,USD
10017,2025-10-10,67.4175,USD
10017,2025-10-13,66.6169,USD
10017,2025-10-14,65.8896,USD
10017,2025-10-15,64.4582,USD
10017,2025-10-16,63.5273,USD
10017,2025-10-17,62.4084,USD
10017,2025-10-20,62.4054,USD
10017,2025-10-21,63.1182,USD
10017,2025-10-22,62.5899,USD
10017,2025-10-23,61.9581,USD
10017,2025-10-24,61.7438,USD
10017,2025-10-27,62.3749,USD
10017,2025-10-28,62.379,USD
10017,2025-10-29,62.4281,USD
10017,2025-10-30,62.3443,USD
10017,2025-10-31,63.094,USD
10017,2025-11-03,63.0372,USD
10017,2025-11-04,63.5279,USD
10017,2025-11-05,63.3281,USD
10017,2025-11-06,62.9999,USD
10017,2025-11-07,63.8778,USD
10017,2025-11-10,63.2971,USD
10017,2025-11-11,62.2827,USD
10017,2025-11-12,61.4185,USD
10017,2025-11-13,60.5952,USD
10017,2025-11-14,59.9751,USD
10017,2025-11-17,59.6994,USD
10017,2025-11-18,60.9122,USD
10017,2025-11-19,60.764,USD
10017,2025-11-20,61.0305,USD
10017,2025-11-21,60.8573,USD
10017,2025-11-24,61.8226,USD
10017,2025-11-25,62.1383,USD
10017,2025-11-26,60.8065,USD
10017,2025-11-27,60.5691,USD
10017,2025-11-28,60.3329,USD
10017,2025-12-01,60.8334,USD
10017,2025-12-02,60.9416,USD
10017,2025-12-03,61.3831,USD
10017,2025-12-04,60.046,USD
10017,2025-12-05,61.5682,USD
10017,2025-12-08,62.447,USD
10017,2025-12-09,61.7652,USD
10017,2025-12-10,62.8089,USD
10017,2025-12-11,62.2553,USD
10017,2025-12-12,61.9742,USD
10017,2025-12-15,62.8167,USD
10017,2025-12-16,62.6308,USD
10017,2025-12-17,63.1079,USD
10017,2025-12-18,61.4186,USD
10017,2025-12-19,60.7062,USD
10017,2025-12-22,61.6154,USD
10017,2025-12-23,62.1127,USD
10017,2025-12-24,62.7999,USD
10017,2025-12-25,63.5107,USD
10017,2025-12-26,66.6597,USD
10017,2025-12-29,67.0787,USD
10017,2025-12-30,66.876,USD
10017,2025-12-31,67.1274,USD
10018,2024-12-24,89.4861,EUR
10018,2024-12-25,90.1562,EUR
10018,2024-12-26,90.0349,EUR
10018,2024-12-27,92.0172,EUR
10018,2024-12-30,92.0257,EUR
10018,2024-12-31,90.5929,EUR
10018,2025-01-01,92.4938,EUR
10018,2025-01-02,94.2118,EUR
10018,2025-01-03,94.7723,EUR
10018,2025-01-06,94.8307,EUR
10018,2025-01-07,93.7493,EUR
10018,2025-01-08,94.0512,EUR
10018,2025-01-09,93.144,EUR
10018,2025-01-10,93.962,EUR
10018,2025-01-13,95.9451,EUR
